id,job,user,status,is_deleted,create_date,modify_date
5609,580,32058,1,0,2025-10-27 23:46:18,2025-10-27 23:46:18
5610,574,32131,1,0,2025-10-28 06:02:25,2025-10-28 06:02:25
5611,563,32143,1,0,2025-10-28 07:55:35,2025-10-28 07:55:35
5612,549,32143,1,0,2025-10-28 07:56:03,2025-10-28 07:56:03
5613,73,32164,1,0,2025-10-28 08:53:59,2025-10-28 08:53:59
5614,202,32180,1,0,2025-10-28 09:32:39,2025-10-28 09:32:39
5615,373,32166,1,0,2025-10-28 09:37:35,2025-10-28 09:37:35
5616,584,32184,1,0,2025-10-28 09:49:00,2025-10-28 09:49:00
5617,320,32190,1,0,2025-10-28 09:49:34,2025-10-28 09:49:34
5618,523,32184,1,0,2025-10-28 09:50:32,2025-10-28 09:50:32
5619,3,32196,1,0,2025-10-28 10:08:37,2025-10-28 10:08:37
5620,478,32166,1,0,2025-10-28 10:14:45,2025-10-28 10:14:45
5621,415,32166,1,0,2025-10-28 10:25:51,2025-10-28 10:25:51
5622,584,30148,1,0,2025-10-28 10:48:18,2025-10-28 10:48:18
5623,522,32152,1,0,2025-10-28 11:06:29,2025-10-28 11:06:29
5624,552,32218,1,0,2025-10-28 11:09:55,2025-10-28 11:09:55
5625,571,32152,1,0,2025-10-28 11:15:42,2025-10-28 11:15:42
5626,270,32166,1,0,2025-10-28 11:34:47,2025-10-28 11:34:47
5627,24,32166,1,0,2025-10-28 11:46:37,2025-10-28 11:46:37
5628,23,32166,1,0,2025-10-28 11:50:44,2025-10-28 11:50:44
5629,434,32166,1,0,2025-10-28 11:54:44,2025-10-28 11:54:44
5630,552,32300,1,0,2025-10-28 13:40:20,2025-10-28 13:40:20
5632,24,32300,1,0,2025-10-28 13:43:45,2025-10-28 13:43:45
5633,23,32300,1,0,2025-10-28 13:44:08,2025-10-28 13:44:08
5634,584,32315,1,0,2025-10-28 14:21:49,2025-10-28 14:21:49
5635,552,32329,1,0,2025-10-28 14:46:16,2025-10-28 14:46:16
5636,549,32321,1,0,2025-10-28 14:59:37,2025-10-28 14:59:37
5637,495,32354,1,0,2025-10-28 15:44:59,2025-10-28 15:44:59
5638,553,32361,1,0,2025-10-28 15:47:31,2025-10-28 15:47:31
5639,495,32413,1,0,2025-10-28 17:47:12,2025-10-28 17:47:12
5640,413,32449,1,0,2025-10-28 18:36:30,2025-10-28 18:36:30
5641,584,32484,1,0,2025-10-28 20:14:39,2025-10-28 20:14:39
5642,495,32546,1,0,2025-10-28 22:28:29,2025-10-28 22:28:29
5643,552,32554,1,0,2025-10-28 22:30:21,2025-10-28 22:30:21
5644,553,32569,1,0,2025-10-28 22:57:16,2025-10-28 22:57:16
5645,552,32642,1,0,2025-10-29 03:34:39,2025-10-29 03:34:39
5646,551,32642,1,0,2025-10-29 03:36:21,2025-10-29 03:36:21
5647,520,32667,1,0,2025-10-29 08:18:13,2025-10-29 08:18:13
5648,356,32673,1,0,2025-10-29 08:27:16,2025-10-29 08:27:16
5649,553,32780,1,0,2025-10-29 11:57:26,2025-10-29 11:57:26
5650,166,32780,1,0,2025-10-29 11:58:10,2025-10-29 11:58:10
5651,124,32946,1,0,2025-10-29 16:51:26,2025-10-29 16:51:26
5652,116,32946,1,0,2025-10-29 16:59:28,2025-10-29 16:59:28
5653,86,32961,1,0,2025-10-29 17:49:49,2025-10-29 17:49:49
5654,58,33029,1,0,2025-10-29 20:16:00,2025-10-29 20:16:00
5655,3,33052,1,0,2025-10-29 20:51:13,2025-10-29 20:51:13
5656,551,33138,1,0,2025-10-30 00:38:38,2025-10-30 00:38:38
5657,312,33156,1,0,2025-10-30 06:44:29,2025-10-30 06:44:29
5658,478,33156,1,0,2025-10-30 06:45:05,2025-10-30 06:45:05
5659,382,33168,1,0,2025-10-30 09:02:20,2025-10-30 09:02:20
5660,495,33179,1,0,2025-10-30 09:03:50,2025-10-30 09:03:50
5661,495,32527,1,0,2025-10-30 10:25:20,2025-10-30 10:25:20
5662,411,32527,1,0,2025-10-30 10:26:56,2025-10-30 10:26:56
5663,575,33254,1,0,2025-10-30 23:42:06,2025-10-30 23:42:06
5664,298,33285,1,0,2025-10-31 00:36:59,2025-10-31 00:36:59
5665,588,33304,1,0,2025-10-31 01:04:54,2025-10-31 01:04:54
5666,470,33327,1,0,2025-10-31 02:38:36,2025-10-31 02:38:36
5667,585,33332,1,0,2025-10-31 02:45:09,2025-10-31 02:45:09
5668,151,33359,1,0,2025-10-31 07:58:18,2025-10-31 07:58:18
5669,37,33461,1,0,2025-10-31 10:11:22,2025-10-31 10:11:22
5670,214,33461,1,0,2025-10-31 10:11:41,2025-10-31 10:11:41
5671,586,33512,1,0,2025-10-31 11:34:35,2025-10-31 11:34:35
5672,591,33512,1,0,2025-10-31 11:34:48,2025-10-31 11:34:48
5673,585,33512,1,0,2025-10-31 11:35:08,2025-10-31 11:35:08
5674,584,33512,1,0,2025-10-31 11:35:56,2025-10-31 11:35:56
5675,385,33512,1,0,2025-10-31 11:37:12,2025-10-31 11:37:12
5676,215,33518,1,0,2025-10-31 11:41:17,2025-10-31 11:41:17
5677,222,33521,1,0,2025-10-31 11:46:14,2025-10-31 11:46:14
5678,58,33591,1,0,2025-10-31 13:30:05,2025-10-31 13:30:05
5679,470,33629,1,0,2025-10-31 14:59:36,2025-10-31 14:59:36
5680,552,33668,1,0,2025-10-31 15:16:30,2025-10-31 15:16:30
5681,552,33714,1,0,2025-10-31 16:33:03,2025-10-31 16:33:03
5682,551,33714,1,0,2025-10-31 16:33:24,2025-10-31 16:33:24
5683,134,33778,1,0,2025-10-31 18:41:41,2025-10-31 18:41:41
5684,345,33778,1,0,2025-10-31 18:51:25,2025-10-31 18:51:25
5685,470,33788,1,0,2025-10-31 18:56:36,2025-10-31 18:56:36
5686,551,33848,1,0,2025-10-31 20:57:50,2025-10-31 20:57:50
5687,591,33917,1,0,2025-10-31 23:20:27,2025-10-31 23:20:27
5688,553,33919,1,0,2025-10-31 23:24:37,2025-10-31 23:24:37
5689,570,33917,1,0,2025-10-31 23:24:55,2025-10-31 23:24:55
5690,592,33941,1,0,2025-11-01 00:51:12,2025-11-01 00:51:12
5691,556,33941,1,0,2025-11-01 00:51:32,2025-11-01 00:51:32
5692,552,33971,1,0,2025-11-01 07:32:23,2025-11-01 07:32:23
5693,552,33976,1,0,2025-11-01 07:48:49,2025-11-01 07:48:49
5694,331,34046,1,0,2025-11-01 11:54:01,2025-11-01 11:54:01
5695,119,34127,1,0,2025-11-01 16:19:26,2025-11-01 16:19:26
5696,588,34176,1,0,2025-11-01 19:07:02,2025-11-01 19:07:02
5697,1,22791,1,0,2025-11-01 19:40:49,2025-11-01 19:40:49
5698,584,34239,1,0,2025-11-01 22:49:43,2025-11-01 22:49:43
5699,288,26613,1,0,2025-11-01 23:32:21,2025-11-01 23:32:21
5700,288,34258,1,0,2025-11-02 00:18:49,2025-11-02 00:18:49
5701,592,34318,1,0,2025-11-02 09:07:08,2025-11-02 09:07:08
5702,490,34352,1,0,2025-11-02 10:53:13,2025-11-02 10:53:13
5703,320,34350,1,0,2025-11-02 10:53:24,2025-11-02 10:53:24
5704,150,34384,1,0,2025-11-02 13:05:51,2025-11-02 13:05:51
5705,313,34384,1,0,2025-11-02 13:06:20,2025-11-02 13:06:20
5706,593,34543,1,0,2025-11-02 21:39:39,2025-11-02 21:39:39
5707,587,34543,1,0,2025-11-02 21:40:15,2025-11-02 21:40:15
5708,574,34543,1,0,2025-11-02 21:42:10,2025-11-02 21:42:10
5709,83,34543,1,0,2025-11-02 21:43:11,2025-11-02 21:43:11
5710,295,34543,1,0,2025-11-02 21:45:35,2025-11-02 21:45:35
5711,584,34630,1,0,2025-11-03 04:42:50,2025-11-03 04:42:50
5712,240,34631,1,0,2025-11-03 05:00:45,2025-11-03 05:00:45
5713,332,34651,1,0,2025-11-03 07:18:35,2025-11-03 07:18:35
5714,590,34654,1,0,2025-11-03 07:19:02,2025-11-03 07:19:02
5715,490,34673,1,0,2025-11-03 08:13:49,2025-11-03 08:13:49
5716,85,34673,1,0,2025-11-03 08:18:22,2025-11-03 08:18:22
5717,560,34685,1,0,2025-11-03 09:14:54,2025-11-03 09:14:54
5718,577,34707,1,0,2025-11-03 10:59:10,2025-11-03 10:59:10
5719,460,34724,1,0,2025-11-03 12:14:16,2025-11-03 12:14:16
5720,556,34738,1,0,2025-11-03 13:08:16,2025-11-03 13:08:16
5721,487,34778,1,0,2025-11-03 14:34:03,2025-11-03 14:34:03
5722,31,34781,1,0,2025-11-03 14:47:51,2025-11-03 14:47:51
5723,150,34794,1,0,2025-11-03 15:20:37,2025-11-03 15:20:37
5724,376,34818,1,0,2025-11-03 17:09:47,2025-11-03 17:09:47
5725,592,19569,1,0,2025-11-03 19:19:12,2025-11-03 19:19:12
5726,592,34929,1,0,2025-11-03 22:31:41,2025-11-03 22:31:41
5727,2,34938,1,0,2025-11-03 22:53:13,2025-11-03 22:53:13
5728,551,31037,1,0,2025-11-03 23:01:48,2025-11-03 23:01:48
5729,252,34974,1,0,2025-11-03 23:52:50,2025-11-03 23:52:50
5730,372,34974,1,0,2025-11-03 23:53:00,2025-11-03 23:53:00
5731,343,34974,1,0,2025-11-03 23:53:15,2025-11-03 23:53:15
5732,340,34974,1,0,2025-11-03 23:53:29,2025-11-03 23:53:29
5733,525,34989,1,0,2025-11-04 00:12:42,2025-11-04 00:12:42
5734,418,35073,1,0,2025-11-04 10:31:49,2025-11-04 10:31:49
5735,592,35128,1,0,2025-11-04 12:13:13,2025-11-04 12:13:13
5736,116,35131,1,0,2025-11-04 12:23:31,2025-11-04 12:23:31
5737,332,35139,1,0,2025-11-04 12:43:43,2025-11-04 12:43:43
5738,64,35139,1,0,2025-11-04 12:44:55,2025-11-04 12:44:55
5739,487,35169,1,0,2025-11-04 13:30:13,2025-11-04 13:30:13
5740,584,35192,1,0,2025-11-04 14:31:51,2025-11-04 14:31:51
5741,372,35289,1,0,2025-11-04 18:28:08,2025-11-04 18:28:08
5742,226,35335,1,0,2025-11-04 20:23:03,2025-11-04 20:23:03
5743,590,35356,1,0,2025-11-04 21:20:54,2025-11-04 21:20:54
5744,470,35360,1,0,2025-11-04 21:31:17,2025-11-04 21:31:17
5745,588,35360,1,0,2025-11-04 21:35:46,2025-11-04 21:35:46
5746,101,35370,1,0,2025-11-04 22:04:29,2025-11-04 22:04:29
5747,469,35370,1,0,2025-11-04 22:05:34,2025-11-04 22:05:34
5748,520,35371,1,0,2025-11-04 22:10:10,2025-11-04 22:10:10
5749,270,35371,1,0,2025-11-04 22:12:54,2025-11-04 22:12:54
5750,24,35371,1,0,2025-11-04 22:13:31,2025-11-04 22:13:31
5751,240,35381,1,0,2025-11-04 22:31:02,2025-11-04 22:31:02
5752,30,35399,1,0,2025-11-04 23:36:12,2025-11-04 23:36:12
5753,371,35422,1,0,2025-11-05 01:10:49,2025-11-05 01:10:49
5754,311,35422,1,0,2025-11-05 01:14:10,2025-11-05 01:14:10
5755,72,35433,1,0,2025-11-05 02:55:53,2025-11-05 02:55:53
5756,525,35449,1,0,2025-11-05 07:45:34,2025-11-05 07:45:34
5757,598,35473,1,0,2025-11-05 09:48:54,2025-11-05 09:48:54
5758,525,35473,1,0,2025-11-05 09:49:13,2025-11-05 09:49:13
5759,591,35473,1,0,2025-11-05 09:50:04,2025-11-05 09:50:04
5760,573,35465,1,0,2025-11-05 10:45:13,2025-11-05 10:45:13
5761,101,35533,1,0,2025-11-05 12:14:08,2025-11-05 12:14:08
5762,553,35553,1,0,2025-11-05 12:47:19,2025-11-05 12:47:19
5763,584,35577,1,0,2025-11-05 13:39:00,2025-11-05 13:39:00
5764,161,35580,1,0,2025-11-05 13:43:36,2025-11-05 13:43:36
5765,85,35580,1,0,2025-11-05 13:44:45,2025-11-05 13:44:45
5766,178,35599,1,0,2025-11-05 14:16:51,2025-11-05 14:16:51
5767,1,35621,1,0,2025-11-05 15:04:48,2025-11-05 15:04:48
5768,298,35704,1,0,2025-11-05 19:52:42,2025-11-05 19:52:42
5769,470,35717,1,0,2025-11-05 20:30:57,2025-11-05 20:30:57
5770,31,35727,1,0,2025-11-05 20:58:38,2025-11-05 20:58:38
5771,312,35747,1,0,2025-11-05 21:54:48,2025-11-05 21:54:48
5772,372,35777,1,0,2025-11-05 23:17:49,2025-11-05 23:17:49
5773,345,35824,1,0,2025-11-06 03:59:14,2025-11-06 03:59:14
5774,598,35827,1,0,2025-11-06 06:29:18,2025-11-06 06:29:18
5775,592,35855,1,0,2025-11-06 08:55:11,2025-11-06 08:55:11
5776,266,35852,1,0,2025-11-06 09:11:50,2025-11-06 09:11:50
5777,2,35852,1,0,2025-11-06 09:12:14,2025-11-06 09:12:14
5778,553,35891,1,0,2025-11-06 10:39:09,2025-11-06 10:39:09
5779,226,35903,1,0,2025-11-06 11:16:44,2025-11-06 11:16:44
5780,345,35950,1,0,2025-11-06 12:46:48,2025-11-06 12:46:48
5781,103,35997,1,0,2025-11-06 13:54:44,2025-11-06 13:54:44
5782,470,35997,1,0,2025-11-06 13:54:59,2025-11-06 13:54:59
5783,552,36032,1,0,2025-11-06 14:48:25,2025-11-06 14:48:25
5784,588,36057,1,0,2025-11-06 15:54:21,2025-11-06 15:54:21
5785,216,36086,1,0,2025-11-06 17:02:57,2025-11-06 17:02:57
5786,595,16342,1,0,2025-11-06 18:16:42,2025-11-06 18:16:42
5787,592,36178,1,0,2025-11-06 20:31:07,2025-11-06 20:31:07
5788,3,36178,1,0,2025-11-06 20:31:51,2025-11-06 20:31:51
5789,588,36243,1,0,2025-11-06 22:58:14,2025-11-06 22:58:14
5790,552,33138,1,0,2025-11-06 23:31:35,2025-11-06 23:31:35
5791,551,36263,1,0,2025-11-07 01:02:21,2025-11-07 01:02:21
5793,552,36263,1,0,2025-11-07 01:04:09,2025-11-07 01:04:09
5794,552,33380,1,0,2025-11-07 07:32:40,2025-11-07 07:32:40
5795,599,36316,1,0,2025-11-07 10:12:49,2025-11-07 10:12:49
5796,494,36382,1,0,2025-11-07 14:02:58,2025-11-07 14:02:58
5797,345,36382,1,0,2025-11-07 14:05:13,2025-11-07 14:05:13
5798,555,36434,1,0,2025-11-07 14:24:06,2025-11-07 14:24:06
5799,596,36483,1,0,2025-11-07 16:13:14,2025-11-07 16:13:14
5800,437,36483,1,0,2025-11-07 16:13:35,2025-11-07 16:13:35
5801,214,36514,1,0,2025-11-07 17:17:47,2025-11-07 17:17:47
5802,555,36520,1,0,2025-11-07 17:39:06,2025-11-07 17:39:06
5803,584,36542,1,0,2025-11-07 18:44:08,2025-11-07 18:44:08
5804,76,36721,1,0,2025-11-08 12:44:53,2025-11-08 12:44:53
5805,138,36721,1,0,2025-11-08 12:46:08,2025-11-08 12:46:08
5806,10,36724,1,0,2025-11-08 12:57:34,2025-11-08 12:57:34
5807,523,36724,1,0,2025-11-08 12:59:07,2025-11-08 12:59:07
5808,99,36724,1,0,2025-11-08 13:00:45,2025-11-08 13:00:45
5809,343,36724,1,0,2025-11-08 13:02:08,2025-11-08 13:02:08
5810,592,36743,1,0,2025-11-08 13:59:47,2025-11-08 13:59:47
5811,3,36743,1,0,2025-11-08 14:00:14,2025-11-08 14:00:14
5812,308,31138,1,0,2025-11-08 16:55:39,2025-11-08 16:55:39
5813,306,31138,1,0,2025-11-08 16:56:25,2025-11-08 16:56:25
5814,81,31138,1,0,2025-11-08 16:57:32,2025-11-08 16:57:32
5815,588,36806,1,0,2025-11-08 17:10:45,2025-11-08 17:10:45
5816,588,36839,1,0,2025-11-08 19:02:21,2025-11-08 19:02:21
5817,10,36921,1,0,2025-11-09 08:34:52,2025-11-09 08:34:52
5818,525,36975,1,0,2025-11-09 11:05:19,2025-11-09 11:05:19
5819,599,37037,1,0,2025-11-09 15:11:43,2025-11-09 15:11:43
5820,421,37041,1,0,2025-11-09 15:34:43,2025-11-09 15:34:43
5821,555,37088,1,0,2025-11-09 18:13:35,2025-11-09 18:13:35
5822,588,37130,1,0,2025-11-09 20:41:07,2025-11-09 20:41:07
5823,362,37214,1,0,2025-11-10 00:43:16,2025-11-10 00:43:16
5824,262,37225,1,0,2025-11-10 02:32:15,2025-11-10 02:32:15
5825,588,37248,1,0,2025-11-10 08:25:50,2025-11-10 08:25:50
5826,147,37262,1,0,2025-11-10 09:09:02,2025-11-10 09:09:02
5827,490,37283,1,0,2025-11-10 10:41:29,2025-11-10 10:41:29
5828,547,37302,1,0,2025-11-10 11:20:55,2025-11-10 11:20:55
5829,149,37319,1,0,2025-11-10 12:09:07,2025-11-10 12:09:07
5830,563,37351,1,0,2025-11-10 13:09:33,2025-11-10 13:09:33
5831,178,37355,1,0,2025-11-10 13:51:06,2025-11-10 13:51:06
5832,597,37362,1,0,2025-11-10 14:18:43,2025-11-10 14:18:43
5833,575,37362,1,0,2025-11-10 14:19:33,2025-11-10 14:19:33
5834,553,37362,1,0,2025-11-10 14:20:22,2025-11-10 14:20:22
5835,495,30423,1,0,2025-11-10 14:29:34,2025-11-10 14:29:34
5836,371,30423,1,0,2025-11-10 14:30:23,2025-11-10 14:30:23
5837,601,37399,1,0,2025-11-10 14:40:34,2025-11-10 14:40:34
5838,571,37399,1,0,2025-11-10 14:42:52,2025-11-10 14:42:52
5839,240,37427,1,0,2025-11-10 15:42:15,2025-11-10 15:42:15
5840,115,37427,1,0,2025-11-10 15:43:55,2025-11-10 15:43:55
5841,598,37437,1,0,2025-11-10 16:07:42,2025-11-10 16:07:42
5842,58,37286,1,0,2025-11-10 17:12:48,2025-11-10 17:12:48
5843,273,37286,1,0,2025-11-10 17:13:04,2025-11-10 17:13:04
5844,585,37286,1,0,2025-11-10 17:13:18,2025-11-10 17:13:18
5845,509,37286,1,0,2025-11-10 17:13:24,2025-11-10 17:13:24
5846,604,37464,1,0,2025-11-10 17:24:07,2025-11-10 17:24:07
5847,606,37465,1,0,2025-11-10 17:28:54,2025-11-10 17:28:54
5848,605,37465,1,0,2025-11-10 17:29:41,2025-11-10 17:29:41
5849,58,37496,1,0,2025-11-10 19:13:06,2025-11-10 19:13:06
5850,178,37506,1,0,2025-11-10 19:51:58,2025-11-10 19:51:58
5851,606,37506,1,0,2025-11-10 19:52:33,2025-11-10 19:52:33
5852,553,37506,1,0,2025-11-10 19:52:50,2025-11-10 19:52:50
5853,463,37506,1,0,2025-11-10 19:53:25,2025-11-10 19:53:25
5854,298,37531,1,0,2025-11-10 20:09:17,2025-11-10 20:09:17
5855,588,37531,1,0,2025-11-10 20:10:22,2025-11-10 20:10:22
5856,86,37572,1,0,2025-11-10 22:17:21,2025-11-10 22:17:21
5857,266,37572,1,0,2025-11-10 22:19:41,2025-11-10 22:19:41
5858,240,37578,1,0,2025-11-10 23:35:38,2025-11-10 23:35:38
5859,261,37585,1,0,2025-11-11 02:04:48,2025-11-11 02:04:48
5860,298,37593,1,0,2025-11-11 07:27:22,2025-11-11 07:27:22
5861,320,37615,1,0,2025-11-11 08:32:25,2025-11-11 08:32:25
5862,58,37677,1,0,2025-11-11 11:52:15,2025-11-11 11:52:15
5863,515,37677,1,0,2025-11-11 11:52:52,2025-11-11 11:52:52
5864,312,37680,1,0,2025-11-11 12:05:52,2025-11-11 12:05:52
5865,296,37694,1,0,2025-11-11 12:39:51,2025-11-11 12:39:51
5866,262,37694,1,0,2025-11-11 12:40:08,2025-11-11 12:40:08
5867,487,37694,1,0,2025-11-11 12:41:25,2025-11-11 12:41:25
5868,485,37694,1,0,2025-11-11 12:41:45,2025-11-11 12:41:45
5869,413,37694,1,0,2025-11-11 12:42:26,2025-11-11 12:42:26
5870,421,37694,1,0,2025-11-11 12:43:11,2025-11-11 12:43:11
5871,418,37694,1,0,2025-11-11 12:43:37,2025-11-11 12:43:37
5872,414,37694,1,0,2025-11-11 12:44:06,2025-11-11 12:44:06
5873,470,37716,1,0,2025-11-11 13:16:05,2025-11-11 13:16:05
5874,470,37838,1,0,2025-11-11 19:47:53,2025-11-11 19:47:53
5875,103,37838,1,0,2025-11-11 19:48:46,2025-11-11 19:48:46
5876,470,37860,1,0,2025-11-11 20:50:53,2025-11-11 20:50:53
5877,313,37860,1,0,2025-11-11 20:51:55,2025-11-11 20:51:55
5878,605,37884,1,0,2025-11-11 21:29:01,2025-11-11 21:29:01
5879,600,37884,1,0,2025-11-11 21:31:49,2025-11-11 21:31:49
5880,604,37887,1,0,2025-11-11 21:33:07,2025-11-11 21:33:07
5881,588,37884,1,0,2025-11-11 21:35:59,2025-11-11 21:35:59
5882,584,37884,1,0,2025-11-11 21:37:18,2025-11-11 21:37:18
5883,563,37884,1,0,2025-11-11 21:39:24,2025-11-11 21:39:24
5884,561,37884,1,0,2025-11-11 21:40:18,2025-11-11 21:40:18
5885,609,37886,1,0,2025-11-11 21:49:41,2025-11-11 21:49:41
5886,525,37903,1,0,2025-11-11 22:04:29,2025-11-11 22:04:29
5887,313,37955,1,0,2025-11-12 02:15:33,2025-11-12 02:15:33
5888,307,37952,1,0,2025-11-12 02:59:14,2025-11-12 02:59:14
5889,148,37952,1,0,2025-11-12 02:59:59,2025-11-12 02:59:59
5890,515,38025,1,0,2025-11-12 11:42:38,2025-11-12 11:42:38
5891,320,36866,1,0,2025-11-13 15:22:26,2025-11-13 15:22:26
5892,614,36866,1,0,2025-11-13 15:23:00,2025-11-13 15:23:00
5893,509,36866,1,0,2025-11-13 15:23:28,2025-11-13 15:23:28
5894,66,36866,1,0,2025-11-13 15:24:32,2025-11-13 15:24:32
5895,573,36866,1,0,2025-11-13 15:25:51,2025-11-13 15:25:51
5896,347,38050,1,0,2025-11-13 18:09:10,2025-11-13 18:09:10
5897,296,38050,1,0,2025-11-13 18:10:15,2025-11-13 18:10:15
5898,255,38055,1,0,2025-11-13 22:38:40,2025-11-13 22:38:40
5899,128,14864,1,0,2025-11-14 11:42:32,2025-11-14 11:42:32
5900,585,14864,1,0,2025-11-14 11:42:46,2025-11-14 11:42:46
5901,314,13032,1,0,2025-11-15 01:12:26,2025-11-15 01:12:26
5902,613,38101,1,0,2025-11-15 15:49:13,2025-11-15 15:49:13
5903,597,38101,1,0,2025-11-15 15:51:34,2025-11-15 15:51:34
5904,562,38101,1,0,2025-11-15 15:52:41,2025-11-15 15:52:41
5905,556,38101,1,0,2025-11-15 15:53:35,2025-11-15 15:53:35
5906,548,38101,1,0,2025-11-15 15:54:39,2025-11-15 15:54:39
5907,497,38101,1,0,2025-11-15 15:55:51,2025-11-15 15:55:51
5908,116,32005,1,0,2025-11-15 19:18:05,2025-11-15 19:18:05
5909,563,38151,1,0,2025-11-15 22:42:09,2025-11-15 22:42:09
5910,58,38166,1,0,2025-11-15 23:20:40,2025-11-15 23:20:40
5911,274,38171,1,0,2025-11-16 00:11:28,2025-11-16 00:11:28
5912,115,38152,1,0,2025-11-16 00:25:39,2025-11-16 00:25:39
5913,614,38152,1,0,2025-11-16 00:35:40,2025-11-16 00:35:40
5914,614,38187,1,0,2025-11-16 00:36:47,2025-11-16 00:36:47
5915,601,38187,1,0,2025-11-16 00:36:59,2025-11-16 00:36:59
5916,614,38195,1,0,2025-11-16 07:32:01,2025-11-16 07:32:01
5917,527,38211,1,0,2025-11-16 10:50:03,2025-11-16 10:50:03
5918,614,38212,1,0,2025-11-16 10:50:40,2025-11-16 10:50:40
5919,526,38211,1,0,2025-11-16 10:50:59,2025-11-16 10:50:59
5920,192,38211,1,0,2025-11-16 10:56:52,2025-11-16 10:56:52
5921,115,38211,1,0,2025-11-16 10:57:54,2025-11-16 10:57:54
5922,614,38229,1,0,2025-11-16 13:53:06,2025-11-16 13:53:06
5923,615,38229,1,0,2025-11-16 13:54:02,2025-11-16 13:54:02
5924,601,38229,1,0,2025-11-16 13:54:53,2025-11-16 13:54:53
5925,609,38233,1,0,2025-11-16 14:09:34,2025-11-16 14:09:34
5926,240,38237,1,0,2025-11-16 15:03:50,2025-11-16 15:03:50
5927,614,38248,1,0,2025-11-16 16:46:47,2025-11-16 16:46:47
5928,601,38249,1,0,2025-11-16 16:50:36,2025-11-16 16:50:36
5929,609,38251,1,0,2025-11-16 17:29:18,2025-11-16 17:29:18
5930,555,38259,1,0,2025-11-16 18:17:18,2025-11-16 18:17:18
5931,555,38274,1,0,2025-11-16 19:19:08,2025-11-16 19:19:08
5932,614,38284,1,0,2025-11-16 20:24:32,2025-11-16 20:24:32
5933,601,38284,1,0,2025-11-16 20:24:46,2025-11-16 20:24:46
5934,598,38286,1,0,2025-11-16 20:39:51,2025-11-16 20:39:51
5935,615,38290,1,0,2025-11-16 21:17:53,2025-11-16 21:17:53
5936,612,38306,1,0,2025-11-16 22:34:05,2025-11-16 22:34:05
5937,598,38306,1,0,2025-11-16 22:36:26,2025-11-16 22:36:26
5938,436,38306,1,0,2025-11-16 22:36:45,2025-11-16 22:36:45
5939,588,38306,1,0,2025-11-16 22:37:58,2025-11-16 22:37:58
5940,584,38306,1,0,2025-11-16 22:38:42,2025-11-16 22:38:42
5941,614,38308,1,0,2025-11-16 22:52:56,2025-11-16 22:52:56
5942,615,38320,1,0,2025-11-17 01:12:21,2025-11-17 01:12:21
5943,614,38320,1,0,2025-11-17 01:13:58,2025-11-17 01:13:58
5944,611,38320,1,0,2025-11-17 01:14:40,2025-11-17 01:14:40
5945,609,38320,1,0,2025-11-17 01:15:17,2025-11-17 01:15:17
5946,608,38320,1,0,2025-11-17 01:15:41,2025-11-17 01:15:41
5947,601,38320,1,0,2025-11-17 01:16:06,2025-11-17 01:16:06
5948,584,38339,1,0,2025-11-17 05:08:12,2025-11-17 05:08:12
5949,615,38359,1,0,2025-11-17 08:03:19,2025-11-17 08:03:19
5950,598,38373,1,0,2025-11-17 09:08:41,2025-11-17 09:08:41
5951,165,38411,1,0,2025-11-17 10:46:48,2025-11-17 10:46:48
5952,215,38492,1,0,2025-11-17 13:43:14,2025-11-17 13:43:14
5953,203,38492,1,0,2025-11-17 13:43:51,2025-11-17 13:43:51
5954,184,38525,1,0,2025-11-17 14:51:54,2025-11-17 14:51:54
5955,469,26656,1,0,2025-11-19 01:01:58,2025-11-19 01:01:58
5956,101,26656,1,0,2025-11-19 01:02:29,2025-11-19 01:02:29
5957,255,26656,1,0,2025-11-19 01:02:59,2025-11-19 01:02:59
5958,615,38677,1,0,2025-11-19 11:53:34,2025-11-19 11:53:34
5959,495,38593,1,0,2025-11-19 11:53:54,2025-11-19 11:53:54
5960,435,38593,1,0,2025-11-19 11:53:56,2025-11-19 11:53:56
5961,154,38593,1,0,2025-11-19 11:54:07,2025-11-19 11:54:07
5962,615,38695,1,0,2025-11-19 17:44:05,2025-11-19 17:44:05
5963,614,38695,1,0,2025-11-19 17:48:51,2025-11-19 17:48:51
5964,462,26656,1,0,2025-11-21 11:08:07,2025-11-21 11:08:07
5965,154,26656,1,0,2025-11-21 11:08:18,2025-11-21 11:08:18
5966,435,26656,1,0,2025-11-21 11:08:25,2025-11-21 11:08:25
5967,313,5014,1,0,2025-11-21 18:38:00,2025-11-21 18:38:00
5968,519,38800,1,0,2025-11-28 17:37:18,2025-11-28 17:37:18
5969,643,38740,1,0,2025-11-29 13:42:19,2025-11-29 13:42:19
5970,641,38740,1,0,2025-11-29 13:47:25,2025-11-29 13:47:25
5971,643,26656,1,0,2025-11-29 16:13:29,2025-11-29 16:13:29
5972,642,38593,1,0,2025-12-03 15:52:01,2025-12-03 15:52:01
5973,644,38593,1,0,2025-12-05 10:52:47,2025-12-05 10:52:47
5974,494,38593,1,0,2025-12-06 12:18:29,2025-12-06 12:18:29
5975,557,38593,1,0,2025-12-06 16:04:34,2025-12-06 16:04:34
5976,643,38593,1,0,2025-12-06 16:37:32,2025-12-06 16:37:32
5977,255,38718,1,0,2025-12-06 21:51:35,2025-12-06 21:51:35
