id,user,university,course,course_type,state,city,not_applicable,starting_date,ending_date,ongoing,country,ishighest,certificate,status,created_by,is_deleted,create_date,modify_date
1694,24463,20661,1448,1,4021,133645,0,2021-07-08,2026-03-04,1,101,1,,1,,0,2025-10-07 00:00:00,2026-03-27 00:00:00
1695,24534,511,1256,1,4013,58086,0,2014-03-01,2026-03-04,1,101,1,,1,,0,2025-10-07 00:00:00,2026-03-27 00:00:00
1696,24545,20736,1642,1,4022,131894,0,2005-07-01,2026-03-04,1,101,0,,1,,0,2025-10-07 00:00:00,2026-03-27 00:00:00
1697,24604,133,1192,2,,,0,2021-04-07,2026-03-04,1,,0,,1,,0,2025-10-07 00:00:00,2026-03-27 00:00:00
1698,24639,769,1283,1,4022,57601,0,2019-07-01,2026-03-04,1,101,0,,1,,0,2025-10-07 00:00:00,2026-03-27 00:00:00
1699,24639,401,1548,1,4039,132040,0,2022-08-26,2026-03-04,1,101,1,,1,,0,2025-10-07 00:00:00,2026-03-27 00:00:00
1700,24648,20948,1300,1,4022,132958,0,2014-08-14,2026-03-04,1,101,1,"uploads/document/1759861111_e60132584264e3a143e1.pdf,",1,,0,2025-10-07 00:00:00,2026-03-27 00:00:00
1701,8482,756,1233,1,4022,133001,0,2022-07-01,2026-03-04,1,101,1,,1,,0,2025-10-07 00:00:00,2026-03-27 00:00:00
1702,24663,20949,1580,1,4016,133716,0,2013-05-08,2026-03-04,1,101,1,"uploads/document/1759897335_8fe04a6bb9aa8bf7ade2.pdf,",1,,0,2025-10-08 00:00:00,2026-03-27 00:00:00
1703,24715,108,1210,1,4030,131899,0,2021-08-16,2026-03-04,1,101,1,,1,,0,2025-10-08 00:00:00,2026-03-27 00:00:00
1704,24722,20950,1215,1,4014,58134,0,2015-07-08,2026-03-04,1,101,1,,1,,0,2025-10-08 00:00:00,2026-03-27 00:00:00
1705,24743,20568,1219,1,4021,154147,0,2019-07-19,2026-03-04,1,101,1,,1,,0,2025-10-08 00:00:00,2026-03-27 00:00:00
1706,24765,222,1236,1,4007,133175,0,2012-10-08,2026-03-04,1,101,1,,1,,0,2025-10-08 00:00:00,2026-03-27 00:00:00
1707,24822,361,1303,1,4022,131953,0,2021-11-08,2026-03-04,1,101,0,,1,,0,2025-10-08 00:00:00,2026-03-27 00:00:00
1708,24835,5639,1219,1,4039,132467,0,2018-03-31,2026-03-04,1,101,1,,1,,0,2025-10-08 00:00:00,2026-03-27 00:00:00
1709,24944,20245,1213,2,,,0,2022-12-01,2026-03-04,1,,1,,1,,0,2025-10-08 00:00:00,2026-03-27 00:00:00
1710,24963,531,1646,1,4013,132209,0,2013-06-08,2026-03-04,1,101,0,,1,,0,2025-10-08 00:00:00,2026-03-27 00:00:00
1711,24982,637,1233,1,4014,132201,0,2023-07-01,2026-03-04,1,101,1,,1,,0,2025-10-08 00:00:00,2026-03-27 00:00:00
1712,24984,20952,1647,1,4008,133116,0,2015-08-10,2026-03-04,1,101,1,,1,,0,2025-10-08 00:00:00,2026-03-27 00:00:00
1713,24961,631,1215,1,4037,58009,0,2022-03-01,2026-03-04,1,101,1,,1,,0,2025-10-08 00:00:00,2026-03-27 00:00:00
1714,25010,1087,1553,1,4015,131859,0,2008-04-01,2026-03-04,1,101,1,"uploads/document/1759946918_50898c07508c6b3617a6.jpg,",1,,0,2025-10-08 00:00:00,2026-03-27 00:00:00
1715,25049,20953,1649,1,4030,154157,0,2022-06-14,2026-03-04,1,101,1,"uploads/document/1759954271_11b005faedab653ae46a.jpg,",1,,0,2025-10-09 00:00:00,2026-03-27 00:00:00
1716,25059,682,1061,1,4035,131517,0,2021-09-17,2026-03-04,1,101,1,,1,,0,2025-10-09 00:00:00,2026-03-27 00:00:00
1717,23501,20842,1585,1,4021,133210,0,2008-05-09,2026-03-04,1,101,1,"uploads/document/1759988170_f03a815754277659ffba.pdf,",1,,0,2025-10-09 00:00:00,2026-03-27 00:00:00
1718,25138,14131,1198,1,4021,154147,0,2020-12-05,2026-03-04,1,101,1,,1,,0,2025-10-09 00:00:00,2026-03-27 00:00:00
1719,25148,15242,1642,1,4015,132136,0,2018-07-03,2026-03-04,1,101,1,,1,,0,2025-10-09 00:00:00,2026-03-27 00:00:00
1720,25173,474,1214,1,4016,57643,0,2022-07-06,2026-03-04,1,101,1,,1,,0,2025-10-09 00:00:00,2026-03-27 00:00:00
1721,25204,420,1298,1,4039,132166,0,2006-07-01,2026-03-04,1,101,1,,1,,0,2025-10-09 00:00:00,2026-03-27 00:00:00
1722,25215,175,1650,1,4030,57972,0,2020-06-09,2026-03-04,1,101,1,,1,,0,2025-10-09 00:00:00,2026-03-27 00:00:00
1723,25273,482,1187,1,4008,57987,0,2021-06-09,2026-03-04,1,101,1,,1,,0,2025-10-09 00:00:00,2026-03-27 00:00:00
1724,25296,20956,1296,1,4853,142001,0,2012-06-01,2026-03-04,1,101,1,"uploads/document/1760019737_18eb6fe3a1727d00e0fe.jpg,",1,,0,2025-10-09 00:00:00,2026-03-27 00:00:00
1725,23919,800,1185,1,4016,133638,0,2023-06-01,2026-03-04,1,101,1,,1,,0,2025-10-09 00:00:00,2026-03-27 00:00:00
1726,20476,20887,1433,1,4030,133526,0,2018-08-01,2026-03-04,1,101,1,,1,,0,2025-10-09 00:00:00,2026-03-27 00:00:00
1727,25321,20871,1100,1,4022,132958,0,2018-07-19,2026-03-04,1,101,1,,1,,0,2025-10-09 00:00:00,2026-03-27 00:00:00
1728,25358,20957,1219,1,4030,133679,0,2018-05-01,2026-03-04,1,101,1,,1,,0,2025-10-09 00:00:00,2026-03-27 00:00:00
1729,25401,772,1238,1,4022,57867,0,2015-07-09,2026-03-04,1,101,1,,1,,0,2025-10-09 00:00:00,2026-03-27 00:00:00
1730,25409,20245,1654,1,4029,134020,0,2022-01-01,2026-03-04,1,101,0,"uploads/document/1760035769_4e443753d609968522bb.jpg,",1,,0,2025-10-10 00:00:00,2026-03-27 00:00:00
1731,25409,279,1185,1,4029,134020,0,2016-06-16,2026-03-04,1,101,0,,1,,0,2025-10-10 00:00:00,2026-03-27 00:00:00
1732,25449,20959,1301,1,4022,132782,0,2024-06-01,2026-03-04,1,101,0,,1,,0,2025-10-10 00:00:00,2026-03-27 00:00:00
1733,25449,20959,1303,1,4022,132782,0,2025-10-01,2026-03-04,1,101,1,,1,,0,2025-10-10 00:00:00,2026-03-27 00:00:00
1734,25500,20960,1340,1,4021,154084,0,2019-07-10,2026-03-04,1,101,1,,1,,0,2025-10-10 00:00:00,2026-03-27 00:00:00
1735,25509,20260,1642,1,4016,131676,0,1997-04-01,2026-03-04,1,101,0,,1,,0,2025-10-10 00:00:00,2026-03-27 00:00:00
1736,25509,271,1240,1,4016,131676,0,2004-07-01,2026-03-04,1,101,1,,1,,0,2025-10-10 00:00:00,2026-03-27 00:00:00
1737,25526,20961,1646,1,4007,132032,0,2021-04-08,2026-03-04,1,101,1,,1,,0,2025-10-10 00:00:00,2026-03-27 00:00:00
1738,25540,20568,1441,1,4021,154147,0,2018-07-03,2026-03-04,1,101,1,,1,,0,2025-10-10 00:00:00,2026-03-27 00:00:00
1739,25539,551,1535,1,4015,154163,0,2016-04-01,2026-03-04,1,101,0,"uploads/document/1760082180_0eac4cc0cd6927f15055.jpg,",1,,0,2025-10-10 00:00:00,2026-03-27 00:00:00
1740,25539,560,1655,1,4015,154163,0,2013-06-01,2026-03-04,1,101,0,,1,,0,2025-10-10 00:00:00,2026-03-27 00:00:00
1741,25602,83,1210,1,4037,57947,0,2005-06-01,2026-03-04,1,101,1,"uploads/document/1760089282_bc9ed56904d697919da5.pdf,",1,,0,2025-10-10 00:00:00,2026-03-27 00:00:00
1742,25616,1,1274,1,4022,147566,0,2022-07-06,2026-03-04,1,101,1,,1,,0,2025-10-10 00:00:00,2026-03-27 00:00:00
1743,25628,159,1656,1,4030,133376,0,2022-08-01,2026-03-04,1,101,0,,1,,0,2025-10-10 00:00:00,2026-03-27 00:00:00
1744,25655,1190,1303,1,4014,132201,0,2022-09-28,2026-03-04,1,101,1,,1,,0,2025-10-10 00:00:00,2026-03-27 00:00:00
1745,25727,830,1303,1,4016,131676,0,2020-11-10,2026-03-04,1,101,1,"uploads/document/1760116352_bc2bcc2dc2ac50c5c014.jpeg,",1,,0,2025-10-10 00:00:00,2026-03-27 00:00:00
1746,25732,62,1225,1,4037,133749,0,2015-04-01,2026-03-04,1,101,1,,1,,0,2025-10-10 00:00:00,2026-03-27 00:00:00
1747,25761,176,1184,1,4030,133679,0,2024-07-19,2026-03-04,1,101,1,,1,,0,2025-10-10 00:00:00,2026-03-27 00:00:00
1748,25771,202,1523,1,4030,134096,0,2013-07-01,2026-03-04,1,101,0,,1,,0,2025-10-11 00:00:00,2026-03-27 00:00:00
1749,25771,202,1349,1,4030,134096,0,2016-07-01,2026-03-04,1,101,1,,1,,0,2025-10-11 00:00:00,2026-03-27 00:00:00
1750,25870,20501,1220,1,4021,154147,0,2020-08-04,2026-03-04,1,101,1,,1,,0,2025-10-11 00:00:00,2026-03-27 00:00:00
1751,25876,3,1221,1,4039,132814,0,2020-07-07,2026-03-04,1,101,1,,1,,0,2025-10-11 00:00:00,2026-03-27 00:00:00
1752,25890,5,92,1,4030,131888,0,2021-08-03,2026-03-04,1,101,1,,1,,0,2025-10-11 00:00:00,2026-03-27 00:00:00
1753,25909,729,1544,1,4022,57640,0,2020-06-11,2026-03-04,1,101,1,"uploads/document/1760173907_2fd3e9c83065b44dd318.jpg,",1,,0,2025-10-11 00:00:00,2026-03-27 00:00:00
1754,25929,732,1303,1,4022,132782,0,2017-05-10,2026-03-04,1,101,1,"uploads/document/1760175799_f4411fdfd0eedae20347.pdf,",1,,0,2025-10-11 00:00:00,2026-03-27 00:00:00
1755,25928,597,1657,1,4014,154165,0,2018-04-01,2026-03-04,1,101,0,,1,,0,2025-10-11 00:00:00,2026-03-27 00:00:00
1756,25941,20247,1330,1,4022,154135,0,2021-05-01,2026-03-04,1,101,1,,1,,0,2025-10-11 00:00:00,2026-03-27 00:00:00
1757,25976,482,1658,1,4008,132359,0,2004-10-11,2026-03-04,1,101,1,,1,,0,2025-10-11 00:00:00,2026-03-27 00:00:00
1758,26044,20962,1642,1,4853,141934,0,2005-07-01,2026-03-04,1,101,1,,1,,0,2025-10-11 00:00:00,2026-03-27 00:00:00
1759,26071,775,1221,1,4022,134327,0,2019-07-04,2026-03-04,1,101,1,,1,,0,2025-10-12 00:00:00,2026-03-27 00:00:00
1760,26095,20311,1215,1,4022,131953,0,2018-06-12,2026-03-04,1,101,1,,1,,0,2025-10-12 00:00:00,2026-03-27 00:00:00
1761,26117,807,1233,1,4022,132252,0,2022-07-14,2026-03-04,1,101,0,,1,,0,2025-10-12 00:00:00,2026-03-27 00:00:00
1762,26117,20851,1599,2,,,0,2023-05-05,2026-03-04,1,,0,,1,,0,2025-10-12 00:00:00,2026-03-27 00:00:00
1763,26117,20964,1287,1,4021,154084,0,2021-07-27,2026-03-04,1,101,0,,1,,0,2025-10-12 00:00:00,2026-03-27 00:00:00
1764,26117,20731,1198,1,4022,132252,0,2019-06-23,2026-03-04,1,101,0,,1,,0,2025-10-12 00:00:00,2026-03-27 00:00:00
1765,26117,20731,1205,1,4022,132252,0,2017-04-04,2026-03-04,1,101,0,,1,,0,2025-10-12 00:00:00,2026-03-27 00:00:00
1766,26127,237,1261,1,4007,132194,0,2016-04-01,2026-03-04,1,101,1,,1,,0,2025-10-12 00:00:00,2026-03-27 00:00:00
1767,26158,698,1223,1,4022,132782,0,2010-07-01,2026-03-04,1,101,0,,1,,0,2025-10-12 00:00:00,2026-03-27 00:00:00
1768,26217,20247,1373,2,,,0,2023-07-25,2026-03-04,1,,1,,1,,0,2025-10-12 00:00:00,2026-03-27 00:00:00
1769,26262,482,1312,1,4008,132359,0,2007-07-26,2026-03-04,1,101,1,,1,,0,2025-10-12 00:00:00,2026-03-27 00:00:00
1770,26274,821,1675,1,4016,133650,0,2020-08-01,2026-03-04,1,101,1,,1,,0,2025-10-12 00:00:00,2026-03-27 00:00:00
1771,26286,156,1221,1,4030,154157,0,2012-05-15,2026-03-04,1,101,1,,1,,0,2025-10-12 00:00:00,2026-03-27 00:00:00
1772,26340,397,1202,1,4039,132040,0,2021-09-30,2026-03-04,1,101,1,,1,,0,2025-10-12 00:00:00,2026-03-27 00:00:00
1773,26352,20687,1427,2,,,0,2023-04-01,2026-03-04,1,,1,,1,,0,2025-10-12 00:00:00,2026-03-27 00:00:00
1774,26374,20970,1255,1,4014,132201,0,2014-08-04,2026-03-04,1,101,1,,1,,0,2025-10-13 00:00:00,2026-03-27 00:00:00
1775,26398,20971,1223,1,4037,133386,0,2023-07-03,2026-03-04,1,101,1,,1,,0,2025-10-13 00:00:00,2026-03-27 00:00:00
1776,26442,20331,1560,1,4022,57901,0,2022-07-01,2026-03-04,1,101,1,"uploads/document/1760339509_130435a3dfa875dc810d.pdf,",1,,0,2025-10-13 00:00:00,2026-03-27 00:00:00
1777,26457,751,1202,1,4022,132005,0,2021-09-14,2026-03-04,1,101,0,"uploads/document/1760342285_a4a4531620e4b2420af3.pdf,",1,,0,2025-10-13 00:00:00,2026-03-27 00:00:00
1778,26457,20918,1646,1,4022,154122,0,2020-04-01,2026-03-04,1,101,0,"uploads/document/1760342372_624ba9eb8cc8ed29a349.pdf,",1,,0,2025-10-13 00:00:00,2026-03-27 00:00:00
1779,26457,20918,1220,1,4022,154122,0,2018-04-01,2026-03-04,1,101,0,"uploads/document/1760342440_206ac8c5ac6f46027d1a.pdf,",1,,0,2025-10-13 00:00:00,2026-03-27 00:00:00
1780,26470,20568,1210,1,4021,132032,0,2023-07-04,2026-03-04,1,101,1,,1,,0,2025-10-13 00:00:00,2026-03-27 00:00:00
1781,26487,120,1186,1,4021,154084,0,2020-11-01,2026-03-04,1,101,1,"uploads/document/1760347032_c26671f9cf9a1316bed0.jpeg,",1,,0,2025-10-13 00:00:00,2026-03-27 00:00:00
1782,26497,744,1221,1,4022,131992,0,2007-08-01,2026-03-04,1,101,1,,1,,0,2025-10-13 00:00:00,2026-03-27 00:00:00
1783,26504,5687,1219,1,4021,154145,0,2020-01-12,2026-03-04,1,101,1,,1,,0,2025-10-13 00:00:00,2026-03-27 00:00:00
1784,26519,801,1512,1,4022,132142,0,2016-10-13,2026-03-04,1,101,1,"uploads/document/1760352806_f6e59f52ce12728f5951.jpg,",1,,1,2025-10-13 00:00:00,2026-03-27 00:00:00
1785,26551,800,1210,1,4016,132685,0,2022-07-06,2026-03-04,1,101,1,,1,,0,2025-10-13 00:00:00,2026-03-27 00:00:00
1786,26549,20482,1220,1,4008,133025,0,2000-06-01,2026-03-04,1,101,1,"uploads/document/1760357415_3e36af98a67ac6fd76c5.pdf,",1,,0,2025-10-13 00:00:00,2026-03-27 00:00:00
1787,26564,222,1213,1,4007,154132,0,2011-07-01,2026-03-04,1,101,1,,1,,0,2025-10-13 00:00:00,2026-03-27 00:00:00
1788,26583,20411,1213,1,4021,154094,0,2023-07-01,2026-03-04,1,101,1,,1,,0,2025-10-13 00:00:00,2026-03-27 00:00:00
1789,26592,389,1545,1,4022,132783,0,2020-06-13,2026-03-04,1,101,1,,1,,0,2025-10-13 00:00:00,2026-03-27 00:00:00
1790,26601,156,1221,1,4030,154157,0,2014-06-01,2026-03-04,1,101,1,,1,,0,2025-10-13 00:00:00,2026-03-27 00:00:00
1791,26645,20973,1220,1,4022,132782,0,2017-04-01,2026-03-04,1,101,0,,1,,0,2025-10-13 00:00:00,2026-03-27 00:00:00
1792,26645,20973,1645,1,4022,132782,0,2019-04-01,2026-03-04,1,101,0,,1,,0,2025-10-13 00:00:00,2026-03-27 00:00:00
1793,26645,20974,1677,1,4022,132782,0,2020-05-01,2026-03-04,1,101,0,,1,,0,2025-10-13 00:00:00,2026-03-27 00:00:00
1794,26651,20750,1220,1,4037,131932,0,2018-03-01,2026-03-04,1,101,0,"uploads/document/1760374985_a24816a73a3ac3e7c95f.jpg,",1,,0,2025-10-13 00:00:00,2026-03-27 00:00:00
1795,26651,20750,1219,1,4037,131932,0,2021-03-10,2026-03-04,1,101,1,"uploads/document/1760375089_a929790d1cf1453bee93.jpg,",1,,0,2025-10-13 00:00:00,2026-03-27 00:00:00
1796,26706,474,1509,1,4008,132556,0,2019-03-14,2026-03-04,1,101,0,,1,,0,2025-10-14 00:00:00,2026-03-27 00:00:00
1797,26706,1190,1317,2,,,0,2024-03-14,2026-03-04,1,,1,,1,,0,2025-10-14 00:00:00,2026-03-27 00:00:00
1798,26729,6113,1220,1,4016,131676,0,2015-04-14,2026-03-04,1,101,0,,1,,0,2025-10-14 00:00:00,2026-03-27 00:00:00
1799,26729,6113,1219,1,4016,131676,0,2017-04-14,2026-03-04,1,101,0,,1,,0,2025-10-14 00:00:00,2026-03-27 00:00:00
1800,26729,271,1213,1,4016,131676,0,2018-08-14,2026-03-04,1,101,0,,1,,0,2025-10-14 00:00:00,2026-03-27 00:00:00
1801,26729,195,1214,1,4016,131676,0,2021-09-14,2026-03-04,1,101,0,,1,,0,2025-10-14 00:00:00,2026-03-27 00:00:00
1802,26729,824,1215,1,4016,131676,0,2025-08-14,2026-03-04,1,101,1,,1,,0,2025-10-14 00:00:00,2026-03-27 00:00:00
1803,26668,20975,1221,1,4022,57601,0,2007-07-01,2026-03-04,1,101,1,,1,,0,2025-10-14 00:00:00,2026-03-27 00:00:00
1804,26795,1,20,1,4007,132141,0,2023-08-15,2026-03-04,1,101,1,,1,,0,2025-10-14 00:00:00,2026-03-27 00:00:00
1805,26798,210,1198,1,4021,154147,0,2021-07-14,2026-03-04,1,101,1,,1,,0,2025-10-14 00:00:00,2026-03-27 00:00:00
1806,26806,64,1210,1,4037,132337,0,2022-08-04,2026-03-04,1,101,1,,1,,0,2025-10-14 00:00:00,2026-03-27 00:00:00
1807,26861,20976,1198,1,4022,131849,0,2022-05-11,2026-03-04,1,101,1,,1,,0,2025-10-14 00:00:00,2026-03-27 00:00:00
1808,26866,415,1481,1,4039,132166,0,2023-07-07,2026-03-04,1,101,0,"uploads/document/1760430722_6a510d6a7cabff7ee12b.pdf,",1,,0,2025-10-14 00:00:00,2026-03-27 00:00:00
1809,26865,20977,1139,1,4021,57655,0,2024-06-01,2026-03-04,1,101,1,,1,,0,2025-10-14 00:00:00,2026-03-27 00:00:00
1810,26866,20978,1598,1,4039,133826,0,2017-05-10,2026-03-04,1,101,0,,1,,0,2025-10-14 00:00:00,2026-03-27 00:00:00
1811,26891,20376,1094,1,4022,132005,0,2022-11-14,2026-03-04,1,101,1,,1,,0,2025-10-14 00:00:00,2026-03-27 00:00:00
1812,26970,228,1300,1,4007,154107,0,2019-05-14,2026-03-04,1,101,1,,1,,0,2025-10-14 00:00:00,2026-03-27 00:00:00
1813,26982,527,1373,1,4013,57869,0,2007-06-01,2026-03-04,1,101,1,,1,,0,2025-10-14 00:00:00,2026-03-27 00:00:00
1814,26994,19864,1185,1,4026,57933,0,2022-09-09,2026-03-04,1,101,1,,1,,0,2025-10-14 00:00:00,2026-03-27 00:00:00
1815,22257,20979,1220,1,4021,131679,0,2017-04-03,2026-03-04,1,101,0,,1,,0,2025-10-14 00:00:00,2026-03-27 00:00:00
1816,22257,20979,1219,1,4021,131679,0,2019-04-01,2026-03-04,1,101,0,"uploads/document/1760453313_16cf48bd748c2eacce81.pdf,",1,,0,2025-10-14 00:00:00,2026-03-27 00:00:00
1817,22257,133,1678,2,,,0,2020-07-10,2026-03-04,1,,0,"uploads/document/1760453459_6038566d500fc892b216.pdf,",1,,0,2025-10-14 00:00:00,2026-03-27 00:00:00
1818,22257,20245,1679,2,,,0,2023-10-02,2026-03-04,1,,1,,1,,0,2025-10-14 00:00:00,2026-03-27 00:00:00
1819,27126,5321,1646,1,4039,132166,0,2016-06-15,2026-03-04,1,101,1,"uploads/document/1760476934_0bc9a8a8fe9794dc091b.jpeg,",1,,0,2025-10-15 00:00:00,2026-03-27 00:00:00
1820,22760,20929,1190,1,4031,58190,0,2020-05-01,2026-03-04,1,101,0,,1,,0,2025-10-15 00:00:00,2026-03-27 00:00:00
1821,27167,807,1192,1,4022,131940,0,2021-10-15,2026-03-04,1,101,1,"uploads/document/1760502942_0a65d07f345461143c06.pdf,",1,,0,2025-10-15 00:00:00,2026-03-27 00:00:00
1822,27199,271,1678,1,4031,58190,0,2011-07-01,2026-03-04,1,101,1,,1,,0,2025-10-15 00:00:00,2026-03-27 00:00:00
1823,27268,800,1585,1,4016,132075,0,2022-09-01,2026-03-04,1,101,1,"uploads/document/1760518886_5ecc1b56beb16ed9ef67.jpg,",1,,0,2025-10-15 00:00:00,2026-03-27 00:00:00
1824,27304,20777,1210,1,4021,154147,0,2023-08-08,2026-03-04,1,101,1,,1,,0,2025-10-15 00:00:00,2026-03-27 00:00:00
1825,27312,293,1213,1,4025,131922,0,2008-04-01,2026-03-04,1,101,1,,1,,0,2025-10-15 00:00:00,2026-03-27 00:00:00
1826,27340,20631,48,1,4021,154147,0,2021-08-03,2026-03-04,1,101,1,,1,,0,2025-10-15 00:00:00,2026-03-27 00:00:00
1827,27346,20568,1206,1,4021,132032,0,2020-07-07,2026-03-04,1,101,1,,1,,0,2025-10-15 00:00:00,2026-03-27 00:00:00
1828,27376,20981,1203,1,4016,131676,0,2021-01-11,2026-03-04,1,101,1,,1,,0,2025-10-15 00:00:00,2026-03-27 00:00:00
1829,27424,747,1373,1,4022,57616,0,2014-08-01,2026-03-04,1,101,1,,1,,0,2025-10-15 00:00:00,2026-03-27 00:00:00
1830,27497,20256,1187,1,4021,134404,0,2023-09-20,2026-03-04,1,101,1,,1,,0,2025-10-15 00:00:00,2026-03-27 00:00:00
1831,27504,20982,1220,1,4022,132430,0,2022-04-01,2026-03-04,1,101,0,,1,,0,2025-10-16 00:00:00,2026-03-27 00:00:00
1832,27349,290,1552,1,4025,132231,0,2020-08-08,2026-03-04,1,101,1,,1,,0,2025-10-16 00:00:00,2026-03-27 00:00:00
1833,27533,20983,1220,1,4037,132451,0,2022-02-01,2026-03-04,1,101,1,"uploads/document/1760575349_531251cfd1ec5ba77301.jpg,",1,,0,2025-10-16 00:00:00,2026-03-27 00:00:00
1834,27558,473,1187,1,4026,154169,0,1998-06-01,2026-03-04,1,101,1,,1,,0,2025-10-16 00:00:00,2026-03-27 00:00:00
1835,27583,20777,1221,1,4021,132032,0,2017-07-11,2026-03-04,1,101,1,,1,,0,2025-10-16 00:00:00,2026-03-27 00:00:00
1836,27593,422,1309,1,4039,132181,0,2020-07-01,2026-03-04,1,101,0,"uploads/document/1760597850_c8da200c734cec9bfdfb.pdf,",1,,0,2025-10-16 00:00:00,2026-03-27 00:00:00
1837,27632,20984,1513,1,4853,142001,0,2018-06-12,2026-03-04,1,101,0,,1,,0,2025-10-16 00:00:00,2026-03-27 00:00:00
1838,27644,5,166,1,4014,134240,0,2021-07-06,2026-03-04,1,101,1,,1,,0,2025-10-16 00:00:00,2026-03-27 00:00:00
1839,27631,20985,1680,1,,,0,2025-10-16,2026-03-04,1,,1,"uploads/document/1760602685_ddb363f5311d2eacbd8e.pdf,",1,,0,2025-10-16 00:00:00,2026-03-27 00:00:00
1840,27452,20853,1219,1,4039,57811,0,2019-07-01,2026-03-04,1,101,1,,1,,0,2025-10-16 00:00:00,2026-03-27 00:00:00
1841,27682,43,1642,1,4027,132039,0,2010-02-16,2026-03-04,1,101,0,,1,,0,2025-10-16 00:00:00,2026-03-27 00:00:00
1842,27736,20986,1544,1,4037,133386,0,2020-10-16,2026-03-04,1,101,1,"uploads/document/1760616499_629945981d0b9c2b9de9.jpg,",1,,0,2025-10-16 00:00:00,2026-03-27 00:00:00
1843,27735,20987,1302,1,4030,132978,0,2016-03-01,2026-03-04,1,101,1,,1,,0,2025-10-16 00:00:00,2026-03-27 00:00:00
1844,27789,172,1225,1,4026,131729,0,2013-06-15,2026-03-04,1,101,1,,1,,0,2025-10-16 00:00:00,2026-03-27 00:00:00
1845,27868,563,1681,1,4029,132633,0,2023-04-03,2026-03-04,1,101,1,,1,,0,2025-10-16 00:00:00,2026-03-27 00:00:00
1846,27913,20848,1240,1,4022,132958,0,2018-04-01,2026-03-04,1,101,1,,1,,0,2025-10-16 00:00:00,2026-03-27 00:00:00
1847,27914,1177,1560,1,4007,133647,0,2017-07-16,2026-03-04,1,101,0,,1,,0,2025-10-16 00:00:00,2026-03-27 00:00:00
1848,27908,12,1356,1,4026,57848,0,2013-07-01,2026-03-04,1,101,1,,1,,0,2025-10-16 00:00:00,2026-03-27 00:00:00
1849,27914,20990,33,1,4014,132201,0,2023-05-16,2026-03-04,1,101,1,,1,,0,2025-10-17 00:00:00,2026-03-27 00:00:00
1850,27531,20661,1682,1,4021,133210,0,2018-10-16,2026-03-04,1,101,1,"uploads/document/1760642541_11c4afd5822186dcd017.jpg,",1,,0,2025-10-17 00:00:00,2026-03-27 00:00:00
1851,27925,753,1552,2,,,0,2023-07-11,2026-03-04,1,,1,,1,,0,2025-10-17 00:00:00,2026-03-27 00:00:00
1852,27999,15315,1646,1,4039,134354,0,2020-11-10,2026-03-04,1,101,1,"uploads/document/1760677537_6810b1b00eff058d7627.pdf,",1,,0,2025-10-17 00:00:00,2026-03-27 00:00:00
1853,28019,1295,4,1,4022,132057,0,2021-05-04,2026-03-04,1,101,1,,1,,0,2025-10-17 00:00:00,2026-03-27 00:00:00
1854,28044,156,1185,1,4030,57606,0,2022-06-02,2026-03-04,1,101,1,,1,,0,2025-10-17 00:00:00,2026-03-27 00:00:00
1855,28025,473,1221,1,4008,147867,0,2014-08-01,2026-03-04,1,101,0,,1,,0,2025-10-17 00:00:00,2026-03-27 00:00:00
1856,28094,20777,1642,1,4021,132032,0,2020-07-07,2026-03-04,1,101,1,,1,,0,2025-10-17 00:00:00,2026-03-27 00:00:00
1857,28098,5688,1683,1,4016,132597,0,2022-12-01,2026-03-04,1,101,1,"uploads/document/1760692856_e97cb40de469845bb6af.jpg,",1,,0,2025-10-17 00:00:00,2026-03-27 00:00:00
1858,28053,20975,1221,1,,,0,2014-03-01,2026-03-04,1,,0,,1,,0,2025-10-17 00:00:00,2026-03-27 00:00:00
1859,28126,20777,1646,1,4021,132032,0,2020-10-17,2026-03-04,1,101,1,,1,,0,2025-10-17 00:00:00,2026-03-27 00:00:00
1860,28129,20568,1198,1,4021,154180,0,2020-07-07,2026-03-04,1,101,1,,1,,0,2025-10-17 00:00:00,2026-03-27 00:00:00
1861,28140,20736,1198,1,4021,132032,0,2018-07-04,2026-03-04,1,101,1,,1,,0,2025-10-17 00:00:00,2026-03-27 00:00:00
1862,28147,797,1300,1,4022,154122,0,2021-08-02,2026-03-04,1,101,1,"uploads/document/1760701155_395e72351a7e3579be03.jpg,",1,,0,2025-10-17 00:00:00,2026-03-27 00:00:00
1863,28152,20992,1190,1,4853,115211,0,2022-11-09,2026-03-04,1,101,1,,1,,0,2025-10-17 00:00:00,2026-03-27 00:00:00
1864,28234,729,1585,1,4007,131853,0,2019-08-17,2026-03-04,1,101,1,,1,,0,2025-10-17 00:00:00,2026-03-27 00:00:00
1865,28256,20993,1042,1,4039,132166,0,2020-04-17,2026-03-04,1,101,0,,1,,0,2025-10-17 00:00:00,2026-03-27 00:00:00
1866,28288,1062,1642,1,4012,85474,0,2005-10-29,2026-03-04,1,101,1,,1,,0,2025-10-18 00:00:00,2026-03-27 00:00:00
1867,28310,20994,1219,1,4022,131953,0,2016-04-01,2026-03-04,1,101,1,,1,,0,2025-10-18 00:00:00,2026-03-27 00:00:00
1868,28114,20860,1220,1,4014,57649,0,1998-04-01,2026-03-04,1,101,0,,1,,0,2025-10-18 00:00:00,2026-03-27 00:00:00
